
> my-v0-project@0.1.0 import-csv /Users/jonathanguyen/truehome
> npx tsx scripts/import-from-csv.ts /Users/jonathanguyen/Downloads/texas-properties.csv

Schema Env Error: Error: EISDIR: illegal operation on a directory, read
[dotenv@17.2.3] injecting env (3) from .env.local -- tip: ⚙️  override existing env vars with { override: true }
Schema Env Error: Error: EISDIR: illegal operation on a directory, read
📂 Reading CSV file: /Users/jonathanguyen/Downloads/texas-properties.csv
   Processed 38812 rows... (37400 imported, 1412 skipped, 0 errors)
   Processed 38912 rows... (37500 imported, 1412 skipped, 0 errors)
   Processed 39000 rows... (37550 imported, 1412 skipped, 0 errors)
   Processed 39012 rows... (37600 imported, 1412 skipped, 0 errors)
   Processed 39118 rows... (37700 imported, 1418 skipped, 0 errors)
   Processed 39218 rows... (37800 imported, 1418 skipped, 0 errors)
   Processed 39318 rows... (37900 imported, 1418 skipped, 0 errors)
   Processed 39418 rows... (38000 imported, 1418 skipped, 0 errors)
   Processed 39519 rows... (38100 imported, 1419 skipped, 0 errors)
   Processed 39619 rows... (38200 imported, 1419 skipped, 0 errors)
   Processed 39719 rows... (38300 imported, 1419 skipped, 0 errors)
   Processed 39821 rows... (38400 imported, 1421 skipped, 0 errors)
   Processed 39921 rows... (38500 imported, 1421 skipped, 0 errors)
   Processed 40000 rows... (38550 imported, 1421 skipped, 0 errors)
   Processed 40021 rows... (38600 imported, 1421 skipped, 0 errors)
   Processed 40121 rows... (38700 imported, 1421 skipped, 0 errors)
   Processed 40223 rows... (38800 imported, 1423 skipped, 0 errors)
   Processed 40324 rows... (38900 imported, 1424 skipped, 0 errors)
   Processed 40427 rows... (39000 imported, 1427 skipped, 0 errors)
   Processed 40528 rows... (39100 imported, 1428 skipped, 0 errors)
   Processed 40632 rows... (39200 imported, 1432 skipped, 0 errors)
   Processed 40771 rows... (39300 imported, 1471 skipped, 0 errors)
   Processed 40879 rows... (39400 imported, 1479 skipped, 0 errors)
   Processed 40979 rows... (39500 imported, 1479 skipped, 0 errors)
   Processed 41000 rows... (39500 imported, 1479 skipped, 0 errors)
   Processed 41079 rows... (39600 imported, 1479 skipped, 0 errors)
   Processed 41181 rows... (39700 imported, 1481 skipped, 0 errors)
   Processed 41283 rows... (39800 imported, 1483 skipped, 0 errors)
   Processed 41383 rows... (39900 imported, 1483 skipped, 0 errors)
   Processed 41483 rows... (40000 imported, 1483 skipped, 0 errors)
   Processed 41583 rows... (40100 imported, 1483 skipped, 0 errors)
   Processed 41688 rows... (40200 imported, 1488 skipped, 0 errors)
   Processed 41790 rows... (40300 imported, 1490 skipped, 0 errors)
   Processed 41907 rows... (40400 imported, 1507 skipped, 0 errors)
   Processed 42000 rows... (40450 imported, 1507 skipped, 0 errors)
   Processed 42007 rows... (40500 imported, 1507 skipped, 0 errors)
   Processed 42107 rows... (40600 imported, 1507 skipped, 0 errors)
   Processed 42213 rows... (40700 imported, 1513 skipped, 0 errors)
   Processed 42313 rows... (40800 imported, 1513 skipped, 0 errors)
   Processed 42415 rows... (40900 imported, 1515 skipped, 0 errors)
   Processed 42525 rows... (41000 imported, 1525 skipped, 0 errors)
   Processed 42629 rows... (41100 imported, 1529 skipped, 0 errors)
   Processed 42734 rows... (41200 imported, 1534 skipped, 0 errors)
   Processed 42841 rows... (41300 imported, 1541 skipped, 0 errors)
   Processed 42948 rows... (41400 imported, 1548 skipped, 0 errors)
   Processed 43000 rows... (41450 imported, 1548 skipped, 0 errors)
   Processed 43048 rows... (41500 imported, 1548 skipped, 0 errors)
   Processed 43148 rows... (41600 imported, 1548 skipped, 0 errors)
   Processed 43249 rows... (41700 imported, 1549 skipped, 0 errors)
   Processed 43353 rows... (41800 imported, 1553 skipped, 0 errors)
   Processed 43455 rows... (41900 imported, 1555 skipped, 0 errors)
   Processed 43555 rows... (42000 imported, 1555 skipped, 0 errors)
   Processed 43655 rows... (42100 imported, 1555 skipped, 0 errors)
   Processed 43757 rows... (42200 imported, 1557 skipped, 0 errors)
   Processed 43866 rows... (42300 imported, 1566 skipped, 0 errors)
   Processed 43968 rows... (42400 imported, 1568 skipped, 0 errors)
   Processed 44000 rows... (42400 imported, 1568 skipped, 0 errors)
   Processed 44070 rows... (42500 imported, 1570 skipped, 0 errors)
   Processed 44174 rows... (42600 imported, 1574 skipped, 0 errors)
   Processed 44289 rows... (42700 imported, 1589 skipped, 0 errors)
   Processed 44389 rows... (42800 imported, 1589 skipped, 0 errors)
   Processed 44491 rows... (42900 imported, 1591 skipped, 0 errors)
   Processed 44591 rows... (43000 imported, 1591 skipped, 0 errors)
   Processed 44693 rows... (43100 imported, 1593 skipped, 0 errors)
   Processed 44794 rows... (43200 imported, 1594 skipped, 0 errors)
   Processed 44901 rows... (43300 imported, 1601 skipped, 0 errors)
   Processed 45000 rows... (43350 imported, 1601 skipped, 0 errors)
   Processed 45001 rows... (43400 imported, 1601 skipped, 0 errors)
   Processed 45102 rows... (43500 imported, 1602 skipped, 0 errors)
   Processed 45202 rows... (43600 imported, 1602 skipped, 0 errors)
   Processed 45302 rows... (43700 imported, 1602 skipped, 0 errors)
   Processed 45408 rows... (43800 imported, 1608 skipped, 0 errors)
   Processed 45519 rows... (43900 imported, 1619 skipped, 0 errors)
   Processed 45620 rows... (44000 imported, 1620 skipped, 0 errors)
   Processed 45723 rows... (44100 imported, 1623 skipped, 0 errors)
   Processed 45823 rows... (44200 imported, 1623 skipped, 0 errors)
   Processed 45925 rows... (44300 imported, 1625 skipped, 0 errors)
   Processed 46000 rows... (44350 imported, 1625 skipped, 0 errors)
   Processed 46025 rows... (44400 imported, 1625 skipped, 0 errors)
   Processed 46137 rows... (44500 imported, 1637 skipped, 0 errors)
   Processed 46241 rows... (44600 imported, 1641 skipped, 0 errors)
   Processed 46343 rows... (44700 imported, 1643 skipped, 0 errors)
   Processed 46450 rows... (44800 imported, 1650 skipped, 0 errors)
   Processed 46550 rows... (44900 imported, 1650 skipped, 0 errors)
   Processed 46658 rows... (45000 imported, 1658 skipped, 0 errors)
   Processed 46786 rows... (45100 imported, 1686 skipped, 0 errors)
   Processed 46889 rows... (45200 imported, 1689 skipped, 0 errors)
   Processed 46989 rows... (45300 imported, 1689 skipped, 0 errors)
   Processed 47000 rows... (45300 imported, 1689 skipped, 0 errors)
   Processed 47092 rows... (45400 imported, 1692 skipped, 0 errors)
   Processed 47194 rows... (45500 imported, 1694 skipped, 0 errors)
   Processed 47295 rows... (45600 imported, 1695 skipped, 0 errors)
   Processed 47396 rows... (45700 imported, 1696 skipped, 0 errors)
   Processed 47498 rows... (45800 imported, 1698 skipped, 0 errors)
   Processed 47605 rows... (45900 imported, 1705 skipped, 0 errors)
   Processed 47705 rows... (46000 imported, 1705 skipped, 0 errors)
   Processed 47805 rows... (46100 imported, 1705 skipped, 0 errors)
   Processed 47907 rows... (46200 imported, 1707 skipped, 0 errors)
   Processed 48000 rows... (46250 imported, 1709 skipped, 0 errors)
   Processed 48009 rows... (46300 imported, 1709 skipped, 0 errors)
   Processed 48109 rows... (46400 imported, 1709 skipped, 0 errors)
   Processed 48231 rows... (46500 imported, 1731 skipped, 0 errors)
   Processed 48347 rows... (46600 imported, 1747 skipped, 0 errors)
   Processed 48459 rows... (46700 imported, 1759 skipped, 0 errors)
   Processed 48559 rows... (46800 imported, 1759 skipped, 0 errors)
   Processed 48664 rows... (46900 imported, 1764 skipped, 0 errors)
   Processed 48772 rows... (47000 imported, 1772 skipped, 0 errors)
   Processed 48873 rows... (47100 imported, 1773 skipped, 0 errors)
   Processed 48974 rows... (47200 imported, 1774 skipped, 0 errors)
   Processed 49000 rows... (47200 imported, 1779 skipped, 0 errors)
   Processed 49088 rows... (47300 imported, 1788 skipped, 0 errors)
   Processed 49188 rows... (47400 imported, 1788 skipped, 0 errors)
   Processed 49295 rows... (47500 imported, 1795 skipped, 0 errors)
   Processed 49395 rows... (47600 imported, 1795 skipped, 0 errors)
   Processed 49495 rows... (47700 imported, 1795 skipped, 0 errors)
   Processed 49595 rows... (47800 imported, 1795 skipped, 0 errors)
   Processed 49698 rows... (47900 imported, 1798 skipped, 0 errors)
   Processed 49798 rows... (48000 imported, 1798 skipped, 0 errors)
   Processed 49899 rows... (48100 imported, 1799 skipped, 0 errors)
   Processed 49999 rows... (48200 imported, 1799 skipped, 0 errors)
   Processed 50000 rows... (48200 imported, 1799 skipped, 0 errors)
   Processed 50103 rows... (48300 imported, 1803 skipped, 0 errors)
   Processed 50206 rows... (48400 imported, 1806 skipped, 0 errors)
   Processed 50306 rows... (48500 imported, 1806 skipped, 0 errors)
   Processed 50406 rows... (48600 imported, 1806 skipped, 0 errors)
   Processed 50506 rows... (48700 imported, 1806 skipped, 0 errors)
   Processed 50617 rows... (48800 imported, 1817 skipped, 0 errors)
   Processed 50717 rows... (48900 imported, 1817 skipped, 0 errors)
   Processed 50826 rows... (49000 imported, 1826 skipped, 0 errors)
   Processed 50926 rows... (49100 imported, 1826 skipped, 0 errors)
   Processed 51000 rows... (49150 imported, 1831 skipped, 0 errors)
   Processed 51031 rows... (49200 imported, 1831 skipped, 0 errors)
   Processed 51134 rows... (49300 imported, 1834 skipped, 0 errors)
   Processed 51235 rows... (49400 imported, 1835 skipped, 0 errors)
   Processed 51336 rows... (49500 imported, 1836 skipped, 0 errors)
   Processed 51436 rows... (49600 imported, 1836 skipped, 0 errors)
   Processed 51536 rows... (49700 imported, 1836 skipped, 0 errors)
   Processed 51636 rows... (49800 imported, 1836 skipped, 0 errors)
   Processed 51741 rows... (49900 imported, 1841 skipped, 0 errors)
   Processed 51841 rows... (50000 imported, 1841 skipped, 0 errors)
   Processed 51941 rows... (50100 imported, 1841 skipped, 0 errors)
   Processed 52000 rows... (50150 imported, 1841 skipped, 0 errors)
   Processed 52045 rows... (50200 imported, 1845 skipped, 0 errors)
   Processed 52290 rows... (50300 imported, 1990 skipped, 0 errors)
   Processed 52390 rows... (50400 imported, 1990 skipped, 0 errors)
   Processed 52490 rows... (50500 imported, 1990 skipped, 0 errors)
   Processed 52590 rows... (50600 imported, 1990 skipped, 0 errors)
   Processed 52696 rows... (50700 imported, 1996 skipped, 0 errors)
   Processed 52796 rows... (50800 imported, 1996 skipped, 0 errors)
   Processed 52896 rows... (50900 imported, 1996 skipped, 0 errors)
   Processed 53000 rows... (50950 imported, 2012 skipped, 0 errors)
   Processed 53038 rows... (51000 imported, 2038 skipped, 0 errors)
   Processed 53238 rows... (51100 imported, 2138 skipped, 0 errors)
   Processed 53338 rows... (51200 imported, 2138 skipped, 0 errors)
   Processed 53438 rows... (51300 imported, 2138 skipped, 0 errors)
   Processed 53538 rows... (51400 imported, 2138 skipped, 0 errors)
   Processed 53756 rows... (51500 imported, 2256 skipped, 0 errors)
   Processed 53897 rows... (51600 imported, 2297 skipped, 0 errors)
   Processed 53999 rows... (51700 imported, 2299 skipped, 0 errors)
   Processed 54000 rows... (51700 imported, 2299 skipped, 0 errors)
   Processed 54099 rows... (51800 imported, 2299 skipped, 0 errors)
   Processed 54203 rows... (51900 imported, 2303 skipped, 0 errors)
   Processed 54306 rows... (52000 imported, 2306 skipped, 0 errors)
   Processed 54408 rows... (52100 imported, 2308 skipped, 0 errors)
   Processed 54595 rows... (52200 imported, 2395 skipped, 0 errors)
   Processed 54720 rows... (52300 imported, 2420 skipped, 0 errors)
   Processed 54826 rows... (52400 imported, 2426 skipped, 0 errors)
   Processed 54966 rows... (52500 imported, 2466 skipped, 0 errors)
   Processed 55000 rows... (52500 imported, 2467 skipped, 0 errors)
   Processed 55067 rows... (52600 imported, 2467 skipped, 0 errors)
   Processed 55167 rows... (52700 imported, 2467 skipped, 0 errors)
   Processed 55285 rows... (52800 imported, 2485 skipped, 0 errors)
   Processed 55386 rows... (52900 imported, 2486 skipped, 0 errors)
   Processed 55486 rows... (53000 imported, 2486 skipped, 0 errors)
   Processed 55586 rows... (53100 imported, 2486 skipped, 0 errors)
   Processed 55686 rows... (53200 imported, 2486 skipped, 0 errors)
   Processed 55786 rows... (53300 imported, 2486 skipped, 0 errors)
   Processed 55886 rows... (53400 imported, 2486 skipped, 0 errors)
   Processed 55986 rows... (53500 imported, 2486 skipped, 0 errors)
   Processed 56000 rows... (53500 imported, 2486 skipped, 0 errors)
   Processed 56086 rows... (53600 imported, 2486 skipped, 0 errors)
   Processed 56186 rows... (53700 imported, 2486 skipped, 0 errors)
   Processed 56286 rows... (53800 imported, 2486 skipped, 0 errors)
   Processed 56387 rows... (53900 imported, 2487 skipped, 0 errors)
prisma:error Error in PostgreSQL connection: Error { kind: Closed, cause: None }
prisma:error Error in PostgreSQL connection: Error { kind: Closed, cause: None }
   Processed 56491 rows... (54000 imported, 2491 skipped, 0 errors)
   Processed 56591 rows... (54100 imported, 2491 skipped, 0 errors)
   Processed 56691 rows... (54200 imported, 2491 skipped, 0 errors)
   Processed 56792 rows... (54300 imported, 2492 skipped, 0 errors)
   Processed 56892 rows... (54400 imported, 2492 skipped, 0 errors)
   Processed 56999 rows... (54500 imported, 2499 skipped, 0 errors)
   Processed 57000 rows... (54500 imported, 2499 skipped, 0 errors)
   Processed 57099 rows... (54600 imported, 2499 skipped, 0 errors)
   Processed 57199 rows... (54700 imported, 2499 skipped, 0 errors)
   Processed 57299 rows... (54800 imported, 2499 skipped, 0 errors)
   Processed 57399 rows... (54900 imported, 2499 skipped, 0 errors)
   Processed 57499 rows... (55000 imported, 2499 skipped, 0 errors)
   Processed 57601 rows... (55100 imported, 2501 skipped, 0 errors)
   Processed 57702 rows... (55200 imported, 2502 skipped, 0 errors)
   Processed 57802 rows... (55300 imported, 2502 skipped, 0 errors)
   Processed 57908 rows... (55400 imported, 2508 skipped, 0 errors)
   Processed 58000 rows... (55450 imported, 2511 skipped, 0 errors)
   Processed 58011 rows... (55500 imported, 2511 skipped, 0 errors)
   Processed 58112 rows... (55600 imported, 2512 skipped, 0 errors)
   Processed 58212 rows... (55700 imported, 2512 skipped, 0 errors)
   Processed 58312 rows... (55800 imported, 2512 skipped, 0 errors)
   Processed 58416 rows... (55900 imported, 2516 skipped, 0 errors)
   Processed 58516 rows... (56000 imported, 2516 skipped, 0 errors)
   Processed 58638 rows... (56100 imported, 2538 skipped, 0 errors)
   Processed 58812 rows... (56200 imported, 2612 skipped, 0 errors)
   Processed 58912 rows... (56300 imported, 2612 skipped, 0 errors)
   Processed 59000 rows... (56350 imported, 2620 skipped, 0 errors)
   Processed 59020 rows... (56400 imported, 2620 skipped, 0 errors)
   Processed 59131 rows... (56500 imported, 2631 skipped, 0 errors)
   Processed 59232 rows... (56600 imported, 2632 skipped, 0 errors)
   Processed 59332 rows... (56700 imported, 2632 skipped, 0 errors)
   Processed 59432 rows... (56800 imported, 2632 skipped, 0 errors)
   Processed 59532 rows... (56900 imported, 2632 skipped, 0 errors)
   Processed 59632 rows... (57000 imported, 2632 skipped, 0 errors)
   Processed 59732 rows... (57100 imported, 2632 skipped, 0 errors)
   Processed 59832 rows... (57200 imported, 2632 skipped, 0 errors)
   Processed 59932 rows... (57300 imported, 2632 skipped, 0 errors)
   Processed 60000 rows... (57350 imported, 2636 skipped, 0 errors)
   Processed 60036 rows... (57400 imported, 2636 skipped, 0 errors)
   Processed 60136 rows... (57500 imported, 2636 skipped, 0 errors)
   Processed 60236 rows... (57600 imported, 2636 skipped, 0 errors)
   Processed 60336 rows... (57700 imported, 2636 skipped, 0 errors)
   Processed 60436 rows... (57800 imported, 2636 skipped, 0 errors)
   Processed 60538 rows... (57900 imported, 2638 skipped, 0 errors)
   Processed 60640 rows... (58000 imported, 2640 skipped, 0 errors)
   Processed 60763 rows... (58100 imported, 2663 skipped, 0 errors)
   Processed 60875 rows... (58200 imported, 2675 skipped, 0 errors)
   Processed 60976 rows... (58300 imported, 2676 skipped, 0 errors)
   Processed 61000 rows... (58300 imported, 2682 skipped, 0 errors)
   Processed 61090 rows... (58400 imported, 2690 skipped, 0 errors)
   Processed 61191 rows... (58500 imported, 2691 skipped, 0 errors)
   Processed 61293 rows... (58600 imported, 2693 skipped, 0 errors)
   Processed 61393 rows... (58700 imported, 2693 skipped, 0 errors)
   Processed 61494 rows... (58800 imported, 2694 skipped, 0 errors)
   Processed 61595 rows... (58900 imported, 2695 skipped, 0 errors)
   Processed 61695 rows... (59000 imported, 2695 skipped, 0 errors)
   Processed 61795 rows... (59100 imported, 2695 skipped, 0 errors)
   Processed 61895 rows... (59200 imported, 2695 skipped, 0 errors)
   Processed 61995 rows... (59300 imported, 2695 skipped, 0 errors)
   Processed 62000 rows... (59300 imported, 2695 skipped, 0 errors)
   Processed 62100 rows... (59400 imported, 2700 skipped, 0 errors)
   Processed 62201 rows... (59500 imported, 2701 skipped, 0 errors)
   Processed 62301 rows... (59600 imported, 2701 skipped, 0 errors)
   Processed 62401 rows... (59700 imported, 2701 skipped, 0 errors)
   Processed 62501 rows... (59800 imported, 2701 skipped, 0 errors)
   Processed 62606 rows... (59900 imported, 2706 skipped, 0 errors)
   Processed 62706 rows... (60000 imported, 2706 skipped, 0 errors)
   Processed 62807 rows... (60100 imported, 2707 skipped, 0 errors)
   Processed 62907 rows... (60200 imported, 2707 skipped, 0 errors)
   Processed 63000 rows... (60250 imported, 2707 skipped, 0 errors)
   Processed 63007 rows... (60300 imported, 2707 skipped, 0 errors)
   Processed 63107 rows... (60400 imported, 2707 skipped, 0 errors)
   Processed 63207 rows... (60500 imported, 2707 skipped, 0 errors)
   Processed 63312 rows... (60600 imported, 2712 skipped, 0 errors)
   Processed 63414 rows... (60700 imported, 2714 skipped, 0 errors)
   Processed 63515 rows... (60800 imported, 2715 skipped, 0 errors)
   Processed 63618 rows... (60900 imported, 2718 skipped, 0 errors)
   Processed 63722 rows... (61000 imported, 2722 skipped, 0 errors)
   Processed 63823 rows... (61100 imported, 2723 skipped, 0 errors)
   Processed 63923 rows... (61200 imported, 2723 skipped, 0 errors)
   Processed 64000 rows... (61250 imported, 2723 skipped, 0 errors)
   Processed 64023 rows... (61300 imported, 2723 skipped, 0 errors)
   Processed 64123 rows... (61400 imported, 2723 skipped, 0 errors)
   Processed 64223 rows... (61500 imported, 2723 skipped, 0 errors)
   Processed 64323 rows... (61600 imported, 2723 skipped, 0 errors)
   Processed 64423 rows... (61700 imported, 2723 skipped, 0 errors)
   Processed 64524 rows... (61800 imported, 2724 skipped, 0 errors)
   Processed 64624 rows... (61900 imported, 2724 skipped, 0 errors)
   Processed 64725 rows... (62000 imported, 2725 skipped, 0 errors)
   Processed 64825 rows... (62100 imported, 2725 skipped, 0 errors)
   Processed 64925 rows... (62200 imported, 2725 skipped, 0 errors)
   Processed 65000 rows... (62250 imported, 2726 skipped, 0 errors)
   Processed 65026 rows... (62300 imported, 2726 skipped, 0 errors)
   Processed 65126 rows... (62400 imported, 2726 skipped, 0 errors)
   Processed 65227 rows... (62500 imported, 2727 skipped, 0 errors)
   Processed 65327 rows... (62600 imported, 2727 skipped, 0 errors)
   Processed 65427 rows... (62700 imported, 2727 skipped, 0 errors)
   Processed 65529 rows... (62800 imported, 2729 skipped, 0 errors)
   Processed 65633 rows... (62900 imported, 2733 skipped, 0 errors)
   Processed 65734 rows... (63000 imported, 2734 skipped, 0 errors)
   Processed 65835 rows... (63100 imported, 2735 skipped, 0 errors)
   Processed 65935 rows... (63200 imported, 2735 skipped, 0 errors)
   Processed 66000 rows... (63250 imported, 2735 skipped, 0 errors)
   Processed 66038 rows... (63300 imported, 2738 skipped, 0 errors)
   Processed 66141 rows... (63400 imported, 2741 skipped, 0 errors)
   Processed 66241 rows... (63500 imported, 2741 skipped, 0 errors)
   Processed 66345 rows... (63600 imported, 2745 skipped, 0 errors)
   Processed 66445 rows... (63700 imported, 2745 skipped, 0 errors)
   Processed 66548 rows... (63800 imported, 2748 skipped, 0 errors)
   Processed 66650 rows... (63900 imported, 2750 skipped, 0 errors)
   Processed 66750 rows... (64000 imported, 2750 skipped, 0 errors)
   Processed 66850 rows... (64100 imported, 2750 skipped, 0 errors)
   Processed 66952 rows... (64200 imported, 2752 skipped, 0 errors)
   Processed 67000 rows... (64200 imported, 2752 skipped, 0 errors)
   Processed 67052 rows... (64300 imported, 2752 skipped, 0 errors)
   Processed 67152 rows... (64400 imported, 2752 skipped, 0 errors)
   Processed 67255 rows... (64500 imported, 2755 skipped, 0 errors)
   Processed 67355 rows... (64600 imported, 2755 skipped, 0 errors)
   Processed 67455 rows... (64700 imported, 2755 skipped, 0 errors)
   Processed 67555 rows... (64800 imported, 2755 skipped, 0 errors)
   Processed 67657 rows... (64900 imported, 2757 skipped, 0 errors)
   Processed 67757 rows... (65000 imported, 2757 skipped, 0 errors)
   Processed 67857 rows... (65100 imported, 2757 skipped, 0 errors)
   Processed 67957 rows... (65200 imported, 2757 skipped, 0 errors)
   Processed 68000 rows... (65200 imported, 2758 skipped, 0 errors)
   Processed 68058 rows... (65300 imported, 2758 skipped, 0 errors)
   Processed 68162 rows... (65400 imported, 2762 skipped, 0 errors)
   Processed 68262 rows... (65500 imported, 2762 skipped, 0 errors)
   Processed 68364 rows... (65600 imported, 2764 skipped, 0 errors)
   Processed 68469 rows... (65700 imported, 2769 skipped, 0 errors)
   Processed 68569 rows... (65800 imported, 2769 skipped, 0 errors)
   Processed 68669 rows... (65900 imported, 2769 skipped, 0 errors)
   Processed 68769 rows... (66000 imported, 2769 skipped, 0 errors)
   Processed 68870 rows... (66100 imported, 2770 skipped, 0 errors)
   Processed 68970 rows... (66200 imported, 2770 skipped, 0 errors)
   Processed 69000 rows... (66200 imported, 2770 skipped, 0 errors)
   Processed 69070 rows... (66300 imported, 2770 skipped, 0 errors)
   Processed 69170 rows... (66400 imported, 2770 skipped, 0 errors)
   Processed 69271 rows... (66500 imported, 2771 skipped, 0 errors)
   Processed 69371 rows... (66600 imported, 2771 skipped, 0 errors)
   Processed 69472 rows... (66700 imported, 2772 skipped, 0 errors)
   Processed 69572 rows... (66800 imported, 2772 skipped, 0 errors)
   Processed 69673 rows... (66900 imported, 2773 skipped, 0 errors)
   Processed 69829 rows... (67000 imported, 2829 skipped, 0 errors)
   Processed 69930 rows... (67100 imported, 2830 skipped, 0 errors)
   Processed 70000 rows... (67150 imported, 2830 skipped, 0 errors)
   Processed 70030 rows... (67200 imported, 2830 skipped, 0 errors)
   Processed 70137 rows... (67300 imported, 2837 skipped, 0 errors)
   Processed 70237 rows... (67400 imported, 2837 skipped, 0 errors)
   Processed 70337 rows... (67500 imported, 2837 skipped, 0 errors)
   Processed 70437 rows... (67600 imported, 2837 skipped, 0 errors)
   Processed 70537 rows... (67700 imported, 2837 skipped, 0 errors)
   Processed 70637 rows... (67800 imported, 2837 skipped, 0 errors)
   Processed 70745 rows... (67900 imported, 2845 skipped, 0 errors)
   Processed 70849 rows... (68000 imported, 2849 skipped, 0 errors)
   Processed 70954 rows... (68100 imported, 2854 skipped, 0 errors)
   Processed 71000 rows... (68100 imported, 2854 skipped, 0 errors)
   Processed 71054 rows... (68200 imported, 2854 skipped, 0 errors)
   Processed 71155 rows... (68300 imported, 2855 skipped, 0 errors)
   Processed 71255 rows... (68400 imported, 2855 skipped, 0 errors)
   Processed 71355 rows... (68500 imported, 2855 skipped, 0 errors)
   Processed 71455 rows... (68600 imported, 2855 skipped, 0 errors)
   Processed 71555 rows... (68700 imported, 2855 skipped, 0 errors)
   Processed 71655 rows... (68800 imported, 2855 skipped, 0 errors)
   Processed 71755 rows... (68900 imported, 2855 skipped, 0 errors)
   Processed 71858 rows... (69000 imported, 2858 skipped, 0 errors)
   Processed 71960 rows... (69100 imported, 2860 skipped, 0 errors)
   Processed 72000 rows... (69100 imported, 2862 skipped, 0 errors)
   Processed 72104 rows... (69200 imported, 2904 skipped, 0 errors)
   Processed 72212 rows... (69300 imported, 2912 skipped, 0 errors)
   Processed 72312 rows... (69400 imported, 2912 skipped, 0 errors)
   Processed 72412 rows... (69500 imported, 2912 skipped, 0 errors)
   Processed 72513 rows... (69600 imported, 2913 skipped, 0 errors)
   Processed 72618 rows... (69700 imported, 2918 skipped, 0 errors)
   Processed 72721 rows... (69800 imported, 2921 skipped, 0 errors)
   Processed 72824 rows... (69900 imported, 2924 skipped, 0 errors)
   Processed 72926 rows... (70000 imported, 2926 skipped, 0 errors)
   Processed 73000 rows... (70050 imported, 2926 skipped, 0 errors)
   Processed 73038 rows... (70100 imported, 2938 skipped, 0 errors)
   Processed 73141 rows... (70200 imported, 2941 skipped, 0 errors)
   Processed 73241 rows... (70300 imported, 2941 skipped, 0 errors)
   Processed 73341 rows... (70400 imported, 2941 skipped, 0 errors)
   Processed 73441 rows... (70500 imported, 2941 skipped, 0 errors)
   Processed 73541 rows... (70600 imported, 2941 skipped, 0 errors)
   Processed 73643 rows... (70700 imported, 2943 skipped, 0 errors)
   Processed 73753 rows... (70800 imported, 2953 skipped, 0 errors)
   Processed 73853 rows... (70900 imported, 2953 skipped, 0 errors)
   Processed 73953 rows... (71000 imported, 2953 skipped, 0 errors)
   Processed 74000 rows... (71000 imported, 2954 skipped, 0 errors)
   Processed 74056 rows... (71100 imported, 2956 skipped, 0 errors)
   Processed 74157 rows... (71200 imported, 2957 skipped, 0 errors)
   Processed 74257 rows... (71300 imported, 2957 skipped, 0 errors)
   Processed 74357 rows... (71400 imported, 2957 skipped, 0 errors)
   Processed 74458 rows... (71500 imported, 2958 skipped, 0 errors)
   Processed 74558 rows... (71600 imported, 2958 skipped, 0 errors)
   Processed 74660 rows... (71700 imported, 2960 skipped, 0 errors)
   Processed 74760 rows... (71800 imported, 2960 skipped, 0 errors)
   Processed 74862 rows... (71900 imported, 2962 skipped, 0 errors)
   Processed 74962 rows... (72000 imported, 2962 skipped, 0 errors)
   Processed 75000 rows... (72000 imported, 2962 skipped, 0 errors)
   Processed 75064 rows... (72100 imported, 2964 skipped, 0 errors)
   Processed 75164 rows... (72200 imported, 2964 skipped, 0 errors)
   Processed 75264 rows... (72300 imported, 2964 skipped, 0 errors)
   Processed 75364 rows... (72400 imported, 2964 skipped, 0 errors)
   Processed 75464 rows... (72500 imported, 2964 skipped, 0 errors)
   Processed 75566 rows... (72600 imported, 2966 skipped, 0 errors)
   Processed 75666 rows... (72700 imported, 2966 skipped, 0 errors)
   Processed 75766 rows... (72800 imported, 2966 skipped, 0 errors)
   Processed 75871 rows... (72900 imported, 2971 skipped, 0 errors)
   Processed 75976 rows... (73000 imported, 2976 skipped, 0 errors)
   Processed 76000 rows... (73000 imported, 2980 skipped, 0 errors)
   Processed 76080 rows... (73100 imported, 2980 skipped, 0 errors)
   Processed 76184 rows... (73200 imported, 2984 skipped, 0 errors)
   Processed 76284 rows... (73300 imported, 2984 skipped, 0 errors)
   Processed 76389 rows... (73400 imported, 2989 skipped, 0 errors)
   Processed 76489 rows... (73500 imported, 2989 skipped, 0 errors)
   Processed 76589 rows... (73600 imported, 2989 skipped, 0 errors)
   Processed 76689 rows... (73700 imported, 2989 skipped, 0 errors)
   Processed 76789 rows... (73800 imported, 2989 skipped, 0 errors)
   Processed 76889 rows... (73900 imported, 2989 skipped, 0 errors)
   Processed 76991 rows... (74000 imported, 2991 skipped, 0 errors)
   Processed 77000 rows... (74000 imported, 2991 skipped, 0 errors)
   Processed 77091 rows... (74100 imported, 2991 skipped, 0 errors)
   Processed 77191 rows... (74200 imported, 2991 skipped, 0 errors)
   Processed 77291 rows... (74300 imported, 2991 skipped, 0 errors)
   Processed 77391 rows... (74400 imported, 2991 skipped, 0 errors)
   Processed 77510 rows... (74500 imported, 3010 skipped, 0 errors)
   Processed 77612 rows... (74600 imported, 3012 skipped, 0 errors)
   Processed 77713 rows... (74700 imported, 3013 skipped, 0 errors)
   Processed 77818 rows... (74800 imported, 3018 skipped, 0 errors)
   Processed 77922 rows... (74900 imported, 3022 skipped, 0 errors)
